"type","language","license","rightsHolder","ownerInstitutionCode","eventID","parentEventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","eventDate","eventTime","eventRemarks","continent","country","countryCode","county","locality","geodeticDatum","footprintWKT","dynamicProperties"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210121_06_JM",202101,"Water Bird Count",60,"minutes","2021-01-21","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Jimba","WGS84","LINESTRING (40.01255 -3.32159, 40.01258 -3.321621, 40.01259 -3.321607, 40.01262 -3.321585, 40.01305 -3.321652, 40.01315 -3.321588, 40.01317 -3.321576, 40.01318 -3.321574, 40.0134 -3.321412, 40.01352 -3.321534, 40.01362 -3.321481, 40.01394 -3.321404, 40.01451 -3.321417, 40.01486 -3.321279, 40.0149 -3.321305, 40.01715 -3.321637, 40.01729 -3.321639, 40.01748 -3.321658, 40.01821 -3.321654, 40.01841 -3.32167, 40.01923 -3.321645, 40.01925 -3.321653, 40.01927 -3.321667, 40.02025 -3.324215, 40.02026 -3.324214, 40.02028 -3.324212, 40.02028 -3.324212, 40.02054 -3.324138, 40.02123 -3.324217, 40.02148 -3.322413)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210121_07_JM",202101,"Water Bird Count",60,"minutes","2021-01-21","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Jimba","WGS84","LINESTRING (40.01627 -3.327611, 40.01631 -3.327642, 40.01632 -3.327625, 40.01639 -3.327697, 40.01693 -3.327521, 40.01726 -3.330372, 40.01726 -3.330344, 40.01728 -3.33038, 40.01796 -3.32745, 40.01821 -3.327493, 40.01828 -3.327408, 40.01888 -3.327254, 40.01897 -3.327323, 40.01899 -3.327335, 40.01957 -3.324764, 40.01957 -3.324766, 40.01959 -3.32478, 40.01959 -3.324765, 40.01959 -3.324802, 40.01959 -3.32477, 40.0196 -3.324794, 40.01962 -3.325338, 40.01963 -3.325693, 40.01965 -3.325756, 40.01968 -3.325881, 40.01976 -3.32672, 40.01976 -3.327144, 40.0198 -3.324262, 40.01999 -3.324228, 40.02025 -3.324215, 40.02026 -3.324214, 40.02027 -3.324194, 40.02028 -3.324212, 40.02028 -3.324212)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210121_08_JM",202101,"Water Bird Count",60,"minutes","2021-01-21","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Muyaza","WGS84","LINESTRING (40.01287 -3.345273, 40.01726 -3.330372, 40.01726 -3.330344, 40.01728 -3.33038, 40.01729 -3.330319, 40.0173 -3.330429, 40.0173 -3.330338, 40.01731 -3.33096, 40.01732 -3.330415, 40.01734 -3.330347, 40.01734 -3.331259, 40.01735 -3.332474, 40.01741 -3.331215, 40.01741 -3.331112, 40.01742 -3.332633, 40.01743 -3.33263, 40.01745 -3.332934, 40.01746 -3.332889, 40.01756 -3.333601, 40.01787 -3.339741, 40.01797 -3.339442, 40.01804 -3.339293, 40.01815 -3.344068, 40.01815 -3.344058, 40.01816 -3.344055, 40.01817 -3.344046, 40.01818 -3.344058, 40.01819 -3.344048)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210121_09_JM",202101,"Water Bird Count",60,"minutes","2021-01-21","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Muyaza","WGS84","LINESTRING (40.0132 -3.340006, 40.01729 -3.340331, 40.01809 -3.340276, 40.01813 -3.344583, 40.01813 -3.344047, 40.01815 -3.344448, 40.01815 -3.344068, 40.01815 -3.344058, 40.01816 -3.344075, 40.01816 -3.344055, 40.01816 -3.344604, 40.01817 -3.344275, 40.01817 -3.344046, 40.01817 -3.344058, 40.01817 -3.344512, 40.01817 -3.344184, 40.01818 -3.344824, 40.01818 -3.344058, 40.01822 -3.344908, 40.01828 -3.344955, 40.01871 -3.345036, 40.01998 -3.340237, 40.0201 -3.344352, 40.0201 -3.343663, 40.02013 -3.343718)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210122_06_JM",202101,"Water Bird Count",60,"minutes","2021-01-22","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Mida Primary","WGS84","LINESTRING (39.93553 -3.355374, 39.93706 -3.345835, 39.93706 -3.34585, 39.93706 -3.34584, 39.93708 -3.345836, 39.93743 -3.34595, 39.93751 -3.34959, 39.93751 -3.34958, 39.93753 -3.349379, 39.93754 -3.349347, 39.93755 -3.349153, 39.93775 -3.347199, 39.93775 -3.347194, 39.93776 -3.347212, 39.93779 -3.346931, 39.93779 -3.346651, 39.93779 -3.346861, 39.9378 -3.347083, 39.9378 -3.34671, 39.93783 -3.346356, 39.93786 -3.346302, 39.93788 -3.346352, 39.93822 -3.349104, 39.93827 -3.348958, 39.9383 -3.348906, 39.93833 -3.348875, 39.93843 -3.348824, 39.93844 -3.348766, 39.93865 -3.347311, 39.93867 -3.34734, 39.93867 -3.347349, 39.93868 -3.347328, 39.9387 -3.347355, 39.93871 -3.347337, 39.93893 -3.34842, 39.93924 -3.348011, 39.93931 -3.347505)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210122_07_JM",202101,"Water Bird Count",60,"minutes","2021-01-22","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Mthathani","WGS84","LINESTRING (39.93709 -3.353774, 39.93709 -3.353778, 39.9371 -3.353748, 39.93713 -3.353116, 39.93716 -3.353541, 39.93718 -3.353191, 39.93726 -3.351439, 39.93726 -3.352321, 39.9373 -3.35149, 39.93735 -3.351428, 39.93743 -3.350526, 39.93744 -3.350307, 39.93744 -3.350256, 39.93746 -3.349998, 39.93747 -3.350132, 39.93747 -3.350433, 39.93748 -3.350067, 39.93749 -3.349627, 39.93749 -3.349808, 39.93751 -3.34959, 39.93751 -3.34958, 39.93753 -3.349592, 39.93753 -3.349637, 39.93753 -3.34959, 39.93769 -3.358802, 39.93769 -3.3588, 39.93773 -3.358402, 39.93777 -3.357933, 39.93781 -3.357855, 39.93783 -3.357768, 39.93785 -3.354952, 39.93814 -3.357537, 39.93814 -3.355291, 39.93816 -3.355421, 39.93817 -3.355391)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210122_08_JM",202101,"Water Bird Count",60,"minutes","2021-01-22","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Mthathani","WGS84","LINESTRING (39.93769 -3.358802, 39.93769 -3.3588, 39.93771 -3.35881, 39.93772 -3.358809, 39.93772 -3.35881, 39.93773 -3.358885, 39.93774 -3.35887, 39.93774 -3.358895, 39.93775 -3.358891, 39.93776 -3.358916, 39.93779 -3.359006, 39.93787 -3.359133, 39.93794 -3.359301, 39.93809 -3.359458, 39.93814 -3.363274, 39.93825 -3.361244, 39.93829 -3.361161, 39.93835 -3.359924, 39.93835 -3.360008, 39.93836 -3.360116, 39.93838 -3.360265, 39.93838 -3.360567, 39.93839 -3.360688, 39.93842 -3.360806, 39.93859 -3.364871, 39.93865 -3.365035, 39.93911 -3.365551, 39.93917 -3.365595, 39.93994 -3.366474, 39.9406 -3.367179, 39.94092 -3.367554)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210122_09_JM",202101,"Water Bird Count",60,"minutes","2021-01-22","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Mthathani","WGS84","LINESTRING (39.93381 -3.373767, 39.93382 -3.373751, 39.93493 -3.371624, 39.935 -3.371574, 39.93735 -3.369739, 39.93779 -3.369649, 39.93782 -3.369636, 39.93793 -3.36963, 39.93847 -3.369207, 39.93891 -3.368944, 39.93958 -3.368603, 39.93992 -3.368462, 39.93997 -3.368467, 39.9402 -3.36844, 39.94021 -3.368404, 39.94086 -3.368433, 39.94092 -3.367557, 39.94092 -3.368405, 39.94092 -3.367554, 39.94094 -3.36783, 39.94096 -3.367853, 39.94096 -3.367806, 39.94097 -3.367818, 39.94099 -3.367842, 39.94118 -3.368023, 39.94119 -3.368047, 39.9412 -3.368133, 39.94121 -3.368138, 39.94122 -3.368089)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210125_06_JM",202101,"Water Bird Count",54,"minutes","2021-01-25","06:06:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Kadaina","WGS84","LINESTRING (39.94128 -3.346137, 39.9659 -3.344638, 39.96593 -3.344733, 39.96593 -3.345968, 39.96594 -3.344772, 39.96599 -3.3461, 39.96605 -3.344418, 39.96605 -3.344204, 39.96607 -3.344156, 39.96607 -3.344097, 39.96607 -3.344145, 39.9661 -3.34397, 39.96611 -3.344333, 39.96611 -3.343965, 39.96614 -3.344054, 39.96614 -3.344047, 39.9662 -3.346636, 39.9664 -3.346849, 39.96682 -3.347572, 39.96683 -3.347555, 39.96683 -3.347568)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210125_07_JM",202101,"Water Bird Count",60,"minutes","2021-01-25","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Kirepwe Island","WGS84","LINESTRING (39.96682 -3.347572, 39.96683 -3.347555, 39.96683 -3.347568, 39.96688 -3.347632, 39.96688 -3.347578, 39.9669 -3.34761, 39.96698 -3.347761, 39.96722 -3.348076, 39.96723 -3.348073, 39.96724 -3.348067, 39.96726 -3.348104, 39.96735 -3.34832, 39.96736 -3.348666, 39.96737 -3.348315, 39.96737 -3.348956, 39.96738 -3.349565, 39.96739 -3.34971, 39.96742 -3.34954, 39.96746 -3.349268, 39.96748 -3.349302, 39.9675 -3.34989, 39.96829 -3.35101, 39.9686 -3.351562, 39.96869 -3.351588, 39.9688 -3.351677, 39.96893 -3.351872, 39.96893 -3.351864, 39.96893 -3.351865)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210125_08_JM",202101,"Water Bird Count",60,"minutes","2021-01-25","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Kirepwe Island","WGS84","LINESTRING (39.96891 -3.351867, 39.96891 -3.351878, 39.96891 -3.351879, 39.96891 -3.351864, 39.96893 -3.351872, 39.96893 -3.351864, 39.96893 -3.351865, 39.96902 -3.35191, 39.9694 -3.352402, 39.96959 -3.353837, 39.97025 -3.355351, 39.97047 -3.355401, 39.97101 -3.358259, 39.97104 -3.358165, 39.97106 -3.358474, 39.97146 -3.359648, 39.97149 -3.360172, 39.97149 -3.360771, 39.9716 -3.36108, 39.97162 -3.361115, 39.97163 -3.36114, 39.97165 -3.361265, 39.97175 -3.355085, 39.97175 -3.355083, 39.97175 -3.355072, 39.97178 -3.355321)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202101_20210125_09_JM",202101,"Water Bird Count",55,"minutes","2021-01-25","09:00:00/09:55:00",,"Africa","Kenya","KE","Kilifi","Kirepwe Island","WGS84","LINESTRING (39.9716 -3.36108, 39.97162 -3.361115, 39.97163 -3.36114, 39.97165 -3.361265, 39.97167 -3.361388, 39.97193 -3.362808, 39.97212 -3.36425, 39.97213 -3.364189, 39.97213 -3.364226, 39.97214 -3.364241, 39.97216 -3.364174, 39.9722 -3.364132, 39.9726 -3.367567, 39.97261 -3.375245, 39.9727 -3.375234, 39.97306 -3.369899, 39.97308 -3.371165, 39.97314 -3.37211, 39.97321 -3.372193)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210208_06_JM",202102,"Water Bird Count",60,"minutes","2021-02-08","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Simion","WGS84","LINESTRING (39.95407 -3.330682, 39.95408 -3.330675, 39.95483 -3.330267, 39.9549 -3.330217, 39.95491 -3.330208, 39.95561 -3.329864, 39.95792 -3.328834, 39.95802 -3.328782, 39.95808 -3.32874, 39.9581 -3.328752, 39.95888 -3.328454, 39.95964 -3.32811, 39.96034 -3.327888, 39.9607 -3.327682, 39.9607 -3.327712, 39.9616 -3.327302, 39.96359 -3.326471, 39.96449 -3.32603, 39.96478 -3.325912, 39.96486 -3.325866, 39.96504 -3.325774, 39.96506 -3.325762, 39.96508 -3.325758, 39.9651 -3.325775, 39.96511 -3.325756, 39.96522 -3.3257, 39.96526 -3.325671, 39.96532 -3.325605, 39.96533 -3.325626, 39.96534 -3.325608, 39.96536 -3.325632, 39.96536 -3.325622, 39.96536 -3.32563, 39.96538 -3.325643)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210208_07_JM",202102,"Water Bird Count",60,"minutes","2021-02-08","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Simion","WGS84","LINESTRING (39.94517 -3.336869, 39.94519 -3.3369, 39.9452 -3.3369, 39.94522 -3.336907, 39.94524 -3.336868, 39.94537 -3.33672, 39.94573 -3.336371, 39.94575 -3.336337, 39.9462 -3.33583, 39.9462 -3.335781, 39.94696 -3.335122, 39.94712 -3.333969, 39.94774 -3.333945, 39.94828 -3.33392, 39.94841 -3.333829, 39.94885 -3.333826, 39.94919 -3.333792, 39.94965 -3.333868, 39.94976 -3.333744, 39.94981 -3.333768, 39.9502 -3.33376, 39.95059 -3.33346, 39.95078 -3.333237, 39.9508 -3.333258, 39.95081 -3.33326, 39.95091 -3.33318, 39.95136 -3.332675, 39.95144 -3.332601, 39.95145 -3.332656, 39.95156 -3.332515, 39.95197 -3.332169, 39.95214 -3.332015, 39.95229 -3.331917, 39.9524 -3.331788, 39.95251 -3.331755, 39.95259 -3.331568, 39.95261 -3.33156, 39.95263 -3.331552, 39.95347 -3.331016, 39.95348 -3.330968, 39.95349 -3.330995, 39.95349 -3.330948, 39.9535 -3.330985, 39.95407 -3.330682, 39.95407 -3.330695, 39.95408 -3.330704, 39.95408 -3.330675, 39.95409 -3.330695, 39.95411 -3.330676, 39.95412 -3.33067)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210208_08_JM",202102,"Water Bird Count",60,"minutes","2021-02-08","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Mida Primary","WGS84","LINESTRING (39.93961 -3.341654, 39.93983 -3.341022, 39.93991 -3.340932, 39.94115 -3.339292, 39.94126 -3.339177, 39.94137 -3.340836, 39.94186 -3.340348, 39.94245 -3.339759, 39.9438 -3.338378, 39.94386 -3.338324, 39.94405 -3.338098, 39.9443 -3.335183, 39.9443 -3.33518, 39.94432 -3.335263, 39.94432 -3.335262, 39.94435 -3.335228, 39.94436 -3.335192, 39.94444 -3.337703, 39.94445 -3.337674, 39.94469 -3.337377, 39.9447 -3.337391, 39.9447 -3.33742, 39.9447 -3.337382, 39.94471 -3.337414, 39.94473 -3.337388, 39.94473 -3.337408, 39.94476 -3.337404, 39.94476 -3.337368, 39.94517 -3.336869, 39.94519 -3.3369, 39.94519 -3.336963, 39.9452 -3.336928, 39.9452 -3.3369, 39.94522 -3.336907, 39.94524 -3.336868)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210208_09_JM",202102,"Water Bird Count",60,"minutes","2021-02-08","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Simion","WGS84","LINESTRING (39.9443 -3.335183, 39.9443 -3.33518, 39.94435 -3.335228, 39.94436 -3.335192, 39.94437 -3.335136, 39.94438 -3.33518, 39.94439 -3.335172, 39.9444 -3.335193, 39.94461 -3.334776, 39.94483 -3.334697, 39.94525 -3.334122, 39.94528 -3.334096, 39.94529 -3.334085, 39.94596 -3.333242, 39.94646 -3.332695, 39.94647 -3.332646, 39.94649 -3.332587, 39.94652 -3.332562, 39.94661 -3.332433, 39.94689 -3.331852, 39.94811 -3.329906, 39.95078 -3.327238, 39.95082 -3.327172, 39.95193 -3.326031, 39.95964 -3.321767, 39.95979 -3.321784, 39.96235 -3.320302, 39.96239 -3.320344)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210209_06_JM",202102,"Water Bird Count",60,"minutes","2021-02-09","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Mida Primary","WGS84","LINESTRING (39.92767 -3.341382, 39.92769 -3.341329, 39.9277 -3.341339, 39.92771 -3.341355, 39.92895 -3.341439, 39.92968 -3.341415, 39.92976 -3.341443, 39.92989 -3.341425, 39.92989 -3.3414, 39.93113 -3.341472, 39.93122 -3.341463, 39.93145 -3.34146, 39.93207 -3.341422, 39.93209 -3.341434, 39.93209 -3.341442, 39.93344 -3.341544, 39.93408 -3.341439, 39.93458 -3.341477, 39.93594 -3.341492, 39.93604 -3.341469, 39.93617 -3.341486, 39.93618 -3.341488, 39.93685 -3.341587, 39.9369 -3.341548, 39.93769 -3.341587, 39.93779 -3.341579, 39.93799 -3.34158, 39.93808 -3.34164, 39.93913 -3.341629, 39.9394 -3.341672, 39.9396 -3.341625, 39.93961 -3.341622, 39.93963 -3.34162, 39.93967 -3.34162)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210209_07_JM",202102,"Water Bird Count",60,"minutes","2021-02-09","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Kwa Ngombo","WGS84","LINESTRING (39.91389 -3.344628, 39.91391 -3.344631, 39.91391 -3.344623, 39.91395 -3.344584, 39.9167 -3.34297, 39.91673 -3.34294, 39.91935 -3.34111, 39.91995 -3.341142, 39.92 -3.341103, 39.92025 -3.341189, 39.92052 -3.341106, 39.92192 -3.341193, 39.9222 -3.341222, 39.92236 -3.341202, 39.92381 -3.341263, 39.92392 -3.341272, 39.92414 -3.341237, 39.92434 -3.341279, 39.92461 -3.341268, 39.92538 -3.341276, 39.92583 -3.341298, 39.92603 -3.341239, 39.92663 -3.341296, 39.92669 -3.341314, 39.92679 -3.341286, 39.92721 -3.341357, 39.92744 -3.34133, 39.92767 -3.341359, 39.92767 -3.341382, 39.92767 -3.341358, 39.92768 -3.341338, 39.92768 -3.341327, 39.92768 -3.341333, 39.92768 -3.341331, 39.92769 -3.341353, 39.92769 -3.341344, 39.92769 -3.341329, 39.92769 -3.341323, 39.9277 -3.341339, 39.92771 -3.341355)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210209_08_JM",202102,"Water Bird Count",60,"minutes","2021-02-09","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Kwa Ngombo","WGS84","LINESTRING (39.90806 -3.353782, 39.90814 -3.353808, 39.90838 -3.350627, 39.90845 -3.350508, 39.90881 -3.350076, 39.90958 -3.348839, 39.91002 -3.348383, 39.91034 -3.347719, 39.91037 -3.354471, 39.91109 -3.35467, 39.91128 -3.346408, 39.91129 -3.354718, 39.91135 -3.34635, 39.9115 -3.34628, 39.91158 -3.346226, 39.91179 -3.346052, 39.91256 -3.345542, 39.91289 -3.354851, 39.91334 -3.344988, 39.91363 -3.344798, 39.91365 -3.344786, 39.91369 -3.344765, 39.91383 -3.34469, 39.91388 -3.344621, 39.91389 -3.344622, 39.91389 -3.344628, 39.9139 -3.344622, 39.9139 -3.344622, 39.91391 -3.344631, 39.91391 -3.344623, 39.91392 -3.34462, 39.91516 -3.35528, 39.9165 -3.352343, 39.9165 -3.352335, 39.9165 -3.352342, 39.91656 -3.352355)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210209_09_JM",202102,"Water Bird Count",60,"minutes","2021-02-09","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Kwa Ngombo","WGS84","LINESTRING (39.9165 -3.352343, 39.9165 -3.352335, 39.9165 -3.352342, 39.91656 -3.352355, 39.91658 -3.352062, 39.91658 -3.351966, 39.91659 -3.351833, 39.91662 -3.351746, 39.91665 -3.351524, 39.91668 -3.351387, 39.91703 -3.350379, 39.91739 -3.349227, 39.91863 -3.349254, 39.9187 -3.349237, 39.91895 -3.349202, 39.92007 -3.349434, 39.9214 -3.350112, 39.92325 -3.349937, 39.92637 -3.349428, 39.92796 -3.349393, 39.92808 -3.349414, 39.93031 -3.348765, 39.93169 -3.348363, 39.93502 -3.347685)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210210_06_JM",202102,"Water Bird Count",60,"minutes","2021-02-10","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Kitsapu right","WGS84","LINESTRING (39.99904 -3.314073, 39.99905 -3.314073, 39.99906 -3.314021, 39.99907 -3.313287, 39.99911 -3.314831, 39.99912 -3.314864, 39.99913 -3.314995, 39.99915 -3.312908, 39.99918 -3.312804, 39.99918 -3.31543, 39.99918 -3.315342, 39.9992 -3.312698, 39.99923 -3.311916, 39.99923 -3.311917, 39.99923 -3.315752, 39.99923 -3.311943, 39.99924 -3.311966, 39.99925 -3.311917, 39.99935 -3.316544, 39.99937 -3.312111, 39.99939 -3.316573, 39.9994 -3.31662, 39.99943 -3.31686, 39.99943 -3.31664, 39.99945 -3.317006, 39.99947 -3.317003, 39.99947 -3.317372, 39.99947 -3.317225, 39.99962 -3.318218, 39.99968 -3.318324, 39.99968 -3.318767, 39.99968 -3.318232, 39.99974 -3.31903, 39.99976 -3.319035, 39.99977 -3.319218, 39.99981 -3.319272, 39.99986 -3.319482, 39.99994 -3.320232, 39.99995 -3.320225)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210210_07_JM",202102,"Water Bird Count",60,"minutes","2021-02-10","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Magastone","WGS84","LINESTRING (39.99265 -3.326179, 39.99269 -3.326177, 39.99274 -3.326168, 39.99279 -3.326155, 39.99467 -3.325958, 39.99507 -3.325193, 39.99629 -3.323245, 39.99635 -3.323277, 39.99636 -3.323268, 39.99876 -3.322986, 39.99988 -3.322844, 39.99994 -3.320232, 39.99995 -3.320225, 39.99996 -3.32042, 39.99997 -3.320245, 39.99997 -3.32027, 39.99998 -3.320263, 39.99999 -3.320461, 40 -3.32031, 40 -3.320292, 40.00001 -3.320302, 40.00002 -3.320598, 40.00004 -3.320639, 40.00004 -3.320755, 40.00005 -3.320788, 40.00005 -3.320857, 40.00005 -3.320782, 40.00006 -3.320694, 40.00009 -3.32101, 40.00011 -3.321266, 40.00011 -3.321068, 40.00011 -3.321285, 40.00011 -3.321333, 40.00022 -3.321837, 40.00023 -3.321808)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210210_08_JM",202102,"Water Bird Count",60,"minutes","2021-02-10","08:00:00/09:00:00",,"Africa","Kenya","KE","Kilifi","Magastone","WGS84","LINESTRING (39.98846 -3.326471, 39.98854 -3.326112, 39.98945 -3.325212, 39.9903 -3.32444, 39.99035 -3.324383, 39.9905 -3.324175, 39.99164 -3.323304, 39.99219 -3.3262, 39.99237 -3.326193, 39.99239 -3.326192, 39.99242 -3.326184, 39.99248 -3.323642, 39.99252 -3.326165, 39.99265 -3.326179, 39.99269 -3.326177, 39.99274 -3.326168, 39.99279 -3.326155, 39.9931 -3.323363, 39.99328 -3.323148, 39.99334 -3.323064, 39.9935 -3.322898, 39.99354 -3.32285, 39.99356 -3.322849, 39.9936 -3.3228, 39.99365 -3.322756, 39.99388 -3.32246, 39.99403 -3.322281, 39.99427 -3.321849, 39.99459 -3.32174, 39.99505 -3.321526, 39.99534 -3.321362, 39.99535 -3.321362, 39.99535 -3.321357, 39.99535 -3.321364)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210210_09_JM",202102,"Water Bird Count",60,"minutes","2021-02-10","09:00:00/10:00:00",,"Africa","Kenya","KE","Kilifi","Magastone","WGS84","LINESTRING (39.99533 -3.321382, 39.99534 -3.321362, 39.99535 -3.321362, 39.99535 -3.321357, 39.99535 -3.321364, 39.99535 -3.321355, 39.99536 -3.321367, 39.99536 -3.321375, 39.99536 -3.321349, 39.99537 -3.32136, 39.99538 -3.321367, 39.99543 -3.321309, 39.99546 -3.32128, 39.99569 -3.321207, 39.99591 -3.320964, 39.99594 -3.320902, 39.99598 -3.320914, 39.99598 -3.320908, 39.99607 -3.320758, 39.99621 -3.320215, 39.9964 -3.31993, 39.99699 -3.319134, 39.99783 -3.31421, 39.99792 -3.314556, 39.99797 -3.314827, 39.99907 -3.311917, 39.99908 -3.313385, 39.99908 -3.311979, 39.99921 -3.311919, 39.99921 -3.311973, 39.9993 -3.312191)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210211_06_JM",202102,"Water Bird Count",60,"minutes","2021-02-11","06:00:00/07:00:00",,"Africa","Kenya","KE","Kilifi","Sidzeni","WGS84","LINESTRING (39.91171 -3.388387, 39.91172 -3.388385, 39.91172 -3.388393, 39.91173 -3.388396, 39.91238 -3.38923, 39.91459 -3.391671, 39.91461 -3.391718, 39.91476 -3.391979, 39.91476 -3.391947, 39.91486 -3.396289, 39.91492 -3.392107, 39.91504 -3.397293, 39.9151 -3.39227, 39.91514 -3.397428, 39.91514 -3.397425, 39.91514 -3.397445, 39.91515 -3.397422, 39.91516 -3.397382, 39.9152 -3.395414, 39.91545 -3.394759, 39.91548 -3.39483, 39.91557 -3.394595, 39.91562 -3.394549, 39.91564 -3.392938, 39.91569 -3.394403, 39.91574 -3.394184, 39.91578 -3.394239, 39.91582 -3.393188, 39.91589 -3.393384)","{gap: ""0"", }"
"Event","en","http://creativecommons.org/publicdomain/zero/1.0/legalcode","A Rocha Kenya","ARK","202102_20210211_07_JM",202102,"Water Bird Count",60,"minutes","2021-02-11","07:00:00/08:00:00",,"Africa","Kenya","KE","Kilifi","Sidzeni","WGS84","LINESTRING (39.8965 -3.38554, 39.89651 -3.385536, 39.89654 -3.385525, 39.89772 -3.385879, 39.89839 -3.385906, 39.8987 -3.385959, 39.89893 -3.385947, 39.89978 -3.386146, 39.90415 -3.386961, 39.90812 -3.387697, 39.90816 -3.387699, 39.90825 -3.387689, 39.90829 -3.387807, 39.90855 -3.387752, 39.90887 -3.38781, 39.90893 -3.387821, 39.90923 -3.387892, 39.90927 -3.387876, 39.90934 -3.387923, 39.90939 -3.387941, 39.90952 -3.387927, 39.90956 -3.387928, 39.90988 -3.38798, 39.91007 -3.388065, 39.91021 -3.388066, 39.91024 -3.388081, 39.91045 -3.388143, 39.91053 -3.388167, 39.91166 -3.388358, 39.91168 -3.388304, 39.91168 -3.388415, 39.9117 -3.388352, 39.9117 -3.388368, 39.91171 -3.388387, 39.91172 -3.388385, 39.91172 -3.388393, 39.91173 -3.388396)","{gap: ""0"", }"
