Species primary name,Species tertiary name,BirdMAP ID,Date,Time,Seen/Heard,Latitude,Longitude,Notes,Count,Count exact,Dead/Alive,Altitude,Ring number,Age count - Adult,Age count - Sub-adult,Age count - Immature,Age count - Juvenile,Age count - Chick,Gender count - Male,Gender count - Female,Breeding status,Colouration,Fed by,Feeding,Flight direction,Habitat,Roosting site,Sighting direction,Sighting distance,Activity,Feeding on,Nest count,Nest count type,Nest site,At colony,Colony type,Colony description,ISO date
Common Bulbul,Pycnonotus barbatus,11491,2020-07-13,07:10,Heard,-3.346965,39.974765,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:10:59.998+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-13,07:11,Heard,-3.346996,39.974736,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:11:16.432+0300
House Crow,Corvus splendens,989,2020-07-13,07:12,Seen,-3.347142,39.974742,,1,false,Alive,2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:12:05.052+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-13,07:14,Seen,-3.347524,39.974893,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:14:17.007+0300
Diederik Cuckoo,Chrysococcyx caprius,352,2020-07-13,07:15,Heard,-3.347646,39.97492,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:15:15.437+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-13,07:15,Heard,-3.34766,39.974913,,1,false,Alive,3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:15:41.392+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-13,07:17,Seen,-3.348174,39.975011,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:17:57.800+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-13,07:18,Heard,-3.348239,39.975054,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:18:41.438+0300
African Paradise Flycatcher,Terpsiphone viridis,682,2020-07-13,07:20,Heard,-3.348512,39.975188,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:20:01.438+0300
Pied Kingfisher,Ceryle rudis,394,2020-07-13,07:24,Heard,-3.349327,39.975527,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:24:41.459+0300
Winding Cisticola,Cisticola galactotes,4138,2020-07-13,07:28,Heard,-3.350086,39.975581,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:28:32.894+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-13,07:33,Heard,-3.350817,39.974797,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:33:05.016+0300
Trumpeter Hornbill,Bycanistes bucinator,422,2020-07-13,07:35,Seen,-3.350773,39.974653,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:35:07.452+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-13,07:35,Heard,-3.350819,39.974609,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:35:41.342+0300
Golden Palm Weaver,Ploceus bojeri,3898,2020-07-13,07:36,Seen,-3.350866,39.974602,,1,false,Alive,7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:36:38.176+0300
Northern Carmine Bee-eater,Merops nubicus,1576,2020-07-13,07:37,Seen,-3.350882,39.974603,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:37:01.591+0300
Crested Francolin,Dendroperdix sephaena,174,2020-07-13,07:41,Seen,-3.351354,39.974077,,1,false,Alive,6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:41:28.915+0300
Scaly Babbler,Turdoides squamulata,3462,2020-07-13,07:44,Heard,-3.351332,39.974018,,1,false,Alive,5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:44:36.492+0300
Speckled Mousebird,Colius striatus,390,2020-07-13,07:45,Heard,-3.351327,39.973997,,1,false,Alive,4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T07:45:01.694+0300
Unidentified,Unidentified,0,2020-07-13,08:00,Seen,-3.352483,39.970722,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:00:13.225+0300
Unidentified,Unidentified,0,2020-07-13,08:00,Seen,-3.352472,39.970737,,1,false,Alive,17,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:00:17.350+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-13,08:00,Heard,-3.352507,39.970766,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:00:42.191+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-13,08:01,Heard,-3.352506,39.970739,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:01:30.982+0300
Sacred Ibis,Threskiornis aethiopicus,81,2020-07-13,08:02,Heard,-3.352496,39.970596,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:02:08.440+0300
Amethyst Sunbird,Chalcomitra amethystina,772,2020-07-13,08:02,Heard,-3.352401,39.970484,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:02:41.336+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-13,08:03,Heard,-3.352398,39.970473,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:03:07.269+0300
Collared Sunbird,Hedydipna collaris,771,2020-07-13,08:03,Heard,-3.35239,39.970455,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:03:34.335+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-13,08:06,Seen,-3.352065,39.970269,,1,false,Alive,-3,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:06:16.997+0300
Black-and-white Mannikin,Spermestes bicolor nigriceps,824,2020-07-13,08:08,Seen,-3.351985,39.970154,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:08:27.036+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-13,08:08,Seen,-3.35197,39.970095,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:08:46.918+0300
Red-cheeked Cordon-bleu,Uraeginthus bengalus,3974,2020-07-13,08:08,Seen,-3.351955,39.970096,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:08:57.812+0300
Village Weaver,Ploceus cucullatus,797,2020-07-13,08:09,Seen,-3.35195,39.970069,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:09:10.354+0300
Sacred Ibis,Threskiornis aethiopicus,81,2020-07-13,08:09,Heard,-3.351939,39.970066,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:09:28.947+0300
Diederik Cuckoo,Chrysococcyx caprius,352,2020-07-13,08:10,Heard,-3.351846,39.970148,,1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:10:26.197+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-13,08:10,Heard,-3.351855,39.970143,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:10:40.207+0300
Bronze Mannikin,Spermestes cucullata,823,2020-07-13,08:12,Seen,-3.3517,39.969906,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:12:31.391+0300
House Crow,Corvus splendens,989,2020-07-13,08:13,Seen,-3.35155,39.969694,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:13:21.850+0300
Black-backed Puffback,Dryoscopus cubla,712,2020-07-13,08:13,Seen,-3.351571,39.969708,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:13:32.957+0300
Speckled Mousebird,Colius striatus,390,2020-07-13,08:15,Heard,-3.35128,39.969872,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:15:45.882+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-13,08:17,Heard,-3.3509,39.969999,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:17:13.884+0300
Ring-necked Dove,Streptopelia capicola,316,2020-07-13,08:18,Heard,-3.350781,39.97008,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:18:06.877+0300
Black-headed Heron,Ardea melanocephala,55,2020-07-13,08:18,Seen,-3.350686,39.970128,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:18:44.404+0300
African Bare-eyed Thrush,Turdus tephronotus,2750,2020-07-13,08:19,Seen,-3.350611,39.970184,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:19:40.957+0300
Blue-naped Mousebird,Urocolius macrourus,1590,2020-07-13,08:20,Seen,-3.350578,39.970196,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:20:17.942+0300
Black-headed Oriole,Oriolus larvatus,521,2020-07-13,08:21,Heard,-3.350474,39.970391,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:21:29.764+0300
Red-eyed Dove,Streptopelia semitorquata,314,2020-07-13,08:22,Heard,-3.350351,39.970596,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:22:30.180+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-13,08:26,Seen,-3.349855,39.97124,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:26:39.137+0300
Striped Kingfisher,Halcyon chelicuti,403,2020-07-13,08:28,Heard,-3.349834,39.971476,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:28:01.668+0300
African Pied Wagtail,Motacilla aguimp,685,2020-07-13,08:28,Seen,-3.349789,39.971522,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:28:44.367+0300
Diederik Cuckoo,Chrysococcyx caprius,352,2020-07-13,08:29,Heard,-3.349719,39.971707,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:29:32.270+0300
White-browed Coucal,Centropus superciliosus,1036,2020-07-13,08:34,Heard,-3.348775,39.97148,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:34:14.838+0300
East Coast Boubou,Laniarius sublacteus,7867,2020-07-13,08:36,Seen,-3.348591,39.971467,,1,false,Alive,0,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:36:21.098+0300
Emerald-spotted Wood Dove,Turtur chalcospilos,321,2020-07-13,08:38,Heard,-3.348266,39.97147,,1,false,Alive,-1,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:38:06.428+0300
African Palm Swift,Cypsiurus parvus,387,2020-07-13,08:41,Seen,-3.347658,39.97149,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:41:12.232+0300
Barn Swallow,Hirundo rustica,493,2020-07-13,08:49,Seen,-3.346306,39.971188,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:49:04.784+0300
Grey-backed Camaroptera,Camaroptera brachyura,627,2020-07-13,08:56,Seen,-3.346032,39.970553,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:56:07.676+0300
Woolly-necked Stork,Ciconia episcopus,77,2020-07-13,08:59,Seen,-3.346418,39.970293,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T08:59:22.339+0300
Unidentified,Unidentified,0,2020-07-13,09:00,Seen,-3.346465,39.970264,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:00:09.707+0300
Unidentified,Unidentified,0,2020-07-13,09:00,Seen,-3.346512,39.970263,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:00:18.252+0300
Zanzibar Greenbul,Andropadus importunus,551,2020-07-13,09:00,Heard,-3.34657,39.970206,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:00:49.340+0300
Common Bulbul,Pycnonotus barbatus,11491,2020-07-13,09:01,Heard,-3.346641,39.970179,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:01:26.184+0300
Tawny-flanked Prinia,Prinia subflava,649,2020-07-13,09:02,Heard,-3.346654,39.970186,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:02:00.788+0300
Yellow-fronted Canary,Crithagra mozambica,859,2020-07-13,09:02,Heard,-3.346712,39.970162,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:02:18.331+0300
Black-bellied Starling,Notopholia corusca,740,2020-07-13,09:02,Heard,-3.346715,39.970168,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:02:47.439+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-13,09:02,Heard,-3.346734,39.970169,,1,false,Alive,-5,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:02:58.400+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-13,09:03,Seen,-3.346812,39.970162,"Mk was sitting on the tree near the path then flew in to the bushes.he didn't respond to the call!!

",1,false,Alive,-4,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:03:39.745+0300
Lizard Buzzard,Kaupifalco monogrammicus,144,2020-07-13,09:14,Heard,-3.347171,39.970095,,1,false,Alive,-12,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:14:32.558+0300
Purple-banded Sunbird,Cinnyris bifasciatus,756,2020-07-13,09:15,Heard,-3.347299,39.970114,,1,false,Alive,-10,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:15:09.733+0300
Grey-headed Bushshrike,Malaconotus blanchoti,723,2020-07-13,09:15,Heard,-3.347336,39.97012,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:15:45.869+0300
Northern Brownbul,Phyllastrephus strepitans,3024,2020-07-13,09:16,Heard,-3.347468,39.970096,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:16:43.691+0300
Speckled Mousebird,Colius striatus,390,2020-07-13,09:17,Seen,-3.347537,39.970084,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:17:17.778+0300
House Crow,Corvus splendens,989,2020-07-13,09:19,Seen,-3.347721,39.970102,,1,false,Alive,-2,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:19:24.063+0300
Northern Grey-headed Sparrow (Parrot-billed),Passer griseus gongonensis,3834,2020-07-13,09:25,Seen,-3.348445,39.969163,,1,false,Alive,-16,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:25:51.330+0300
Common Drongo,Dicrurus adsimilis,517,2020-07-13,09:26,Heard,-3.348434,39.969171,,1,false,Alive,-8,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:26:18.644+0300
Mangrove Kingfisher,Halcyon senegaloides,400,2020-07-13,09:26,Heard,-3.348422,39.969159,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:26:47.886+0300
Scaly Babbler,Turdoides squamulata,3462,2020-07-13,09:29,Heard,-3.348707,39.969128,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:29:14.673+0300
Black-crowned Tchagra,Tchagra senegalus,715,2020-07-13,09:29,Seen,-3.348713,39.969147,,1,false,Alive,-7,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:29:27.220+0300
Golden Palm Weaver,Ploceus bojeri,3898,2020-07-13,09:30,Seen,-3.34894,39.969649,,1,false,Alive,-6,,0,0,0,0,0,0,0,Not specified,Not specified,Not specified,Not specified,Not specified,Not Specified:Other,Not specified,Not specified,,Not specified,Not specified,0,Not specified,Not specified,Not specified,Not specified,Not specified,2020-07-13T09:30:59.080+0300
